index ;year;month;day;t_min;t_mean;t_max;date
32583;2003;3;30;-2.2;0.4;02.июл;30.03.2003
32583;2003;3;31;0.2;02.мар;04.май;31.03.2003
32583;2003;4;1;0.1;01.июл;4.0;01.04.2003
32583;2003;4;2;-1.0;0.9;03.янв;02.04.2003
32583;2003;4;3;-1.0;0.2;02.апр;03.04.2003
32583;2003;4;4;0.0;1.0;02.сен;04.04.2003
32583;2003;4;5;-2.0;0.1;02.июл;05.04.2003
32583;2003;4;6;-0.9;01.июн;06.апр;06.04.2003
32583;2003;4;7;-1.0;0.5;3.0;07.04.2003
32583;2003;4;8;-4.9;-1.0;02.май;08.04.2003
32583;2003;4;9;-6.7;-4.0;0.5;09.04.2003
32583;2003;4;10;-6.0;-4.0;-1.7;10.04.2003
32583;2003;4;11;-2.6;0.8;03.апр;11.04.2003
32583;2003;4;12;-0.8;0.5;02.апр;12.04.2003
32583;2003;4;13;-3.6;-1.2;02.авг;13.04.2003
32583;2003;4;14;-3.6;-0.2;05.апр;14.04.2003
32583;2003;4;15;-2.5;-0.3;02.мар;15.04.2003
32583;2003;4;16;-0.7;01.мар;03.июн;16.04.2003
32583;2003;4;17;-1.4;0.3;01.сен;17.04.2003
32583;2003;4;18;-0.8;0.4;02.фев;18.04.2003
32583;2003;4;19;-2.1;0.7;4.0;19.04.2003
32583;2003;4;20;-3.5;-0.2;3.0;20.04.2003
32583;2003;4;21;-3.2;-0.8;01.июл;21.04.2003
32583;2003;4;22;-3.5;-0.1;03.авг;22.04.2003
32583;2003;4;23;-3.3;-0.4;04.фев;23.04.2003
32583;2003;4;24;-2.2;01.май;06.май;24.04.2003
32583;2003;4;25;1.0;03.сен;07.май;25.04.2003
32583;2003;4;26;3.0;06.сен;11.авг;26.04.2003
32583;2003;4;27;02.мар;05.мар;09.мар;27.04.2003
32583;2003;4;28;0.3;4.0;09.апр;28.04.2003
32583;2003;4;29;0.3;02.фев;04.апр;29.04.2003
32583;2003;4;30;0.2;01.фев;02.мар;30.04.2003
32583;2003;5;1;1.0;02.апр;06.фев;01.05.2003
32583;2003;5;2;0.1;01.авг;04.июл;02.05.2003
32583;2003;5;3;-0.4;2.0;04.июл;03.05.2003
32583;2003;5;4;01.май;03.июл;08.июл;04.05.2003
32583;2003;5;5;0.3;01.мар;4.0;05.05.2003
32583;2003;5;6;0.1;02.мар;05.мар;06.05.2003
32583;2003;5;7;0.5;03.янв;06.май;07.05.2003
32583;2003;5;8;-0.3;02.сен;08.апр;08.05.2003
32583;2003;5;9;0.2;01.май;02.июн;09.05.2003
32583;2003;5;10;0.0;03.янв;07.май;10.05.2003
32583;2003;5;11;01.фев;04.сен;09.авг;11.05.2003
32583;2003;5;12;01.янв;03.июл;07.фев;12.05.2003
32583;2003;5;13;0.4;04.янв;08.апр;13.05.2003
32583;2003;5;14;0.3;04.июн;09.сен;14.05.2003
32583;2003;5;15;1.0;02.мар;04.сен;15.05.2003
32583;2003;5;16;0.8;03.янв;08.мар;16.05.2003
32583;2003;5;17;01.фев;02.авг;05.май;17.05.2003
32583;2003;5;18;02.июл;04.янв;07.июл;18.05.2003
32583;2003;5;19;02.янв;03.июл;07.янв;19.05.2003
32583;2003;5;20;01.сен;02.авг;04.июн;20.05.2003
32583;2003;5;21;0.9;02.сен;05.май;21.05.2003
32583;2003;5;22;2.0;03.янв;05.янв;22.05.2003
32583;2003;5;23;02.авг;04.май;08.фев;23.05.2003
32583;2003;5;24;02.янв;06.мар;11.июл;24.05.2003
32583;2003;5;25;06.апр;09.мар;14.июл;25.05.2003
32583;2003;5;26;6.0;9.0;14.июл;26.05.2003
32583;2003;5;27;02.июл;6.0;10.мар;27.05.2003
32583;2003;5;28;02.мар;05.май;11.0;28.05.2003
32583;2003;5;29;07.май;10.июл;14.мар;29.05.2003
32583;2003;5;30;07.июн;12.июл;19.май;30.05.2003
32583;2003;5;31;05.июн;12.июл;17.сен;31.05.2003
32583;2003;6;1;04.сен;08.май;14.май;01.06.2003
32583;2003;6;2;05.мар;09.апр;12.май;02.06.2003
32583;2003;6;3;03.мар;05.май;07.авг;03.06.2003
32583;2003;6;4;03.фев;04.сен;08.фев;04.06.2003
32583;2003;6;5;04.апр;07.сен;13.мар;05.06.2003
32583;2003;6;6;7.0;10.авг;15.сен;06.06.2003
32583;2003;6;7;05.апр;10.июл;15.мар;07.06.2003
32583;2003;6;8;05.мар;08.апр;12.авг;08.06.2003
32583;2003;6;9;05.мар;10.июл;18.янв;09.06.2003
32583;2003;6;10;07.июл;10.июл;15.фев;10.06.2003
32583;2003;6;11;05.июн;07.янв;11.фев;11.06.2003
32583;2003;6;12;05.июн;07.авг;11.авг;12.06.2003
32583;2003;6;13;05.апр;09.авг;14.июл;13.06.2003
32583;2003;6;14;6.0;06.июл;09.авг;14.06.2003
32583;2003;6;15;05.авг;07.фев;08.май;15.06.2003
32583;2003;6;16;05.фев;9.0;14.май;16.06.2003
32583;2003;6;17;08.апр;14.июн;21.июн;17.06.2003
32583;2003;6;18;12.июн;15.сен;21.0;18.06.2003
32583;2003;6;19;09.фев;13.май;18.0;19.06.2003
32583;2003;6;20;8.0;09.янв;10.июн;20.06.2003
32583;2003;6;21;06.авг;09.фев;12.май;21.06.2003
32583;2003;6;22;05.сен;07.авг;11.янв;22.06.2003
32583;2003;6;23;06.мар;07.авг;11.мар;23.06.2003
32583;2003;6;24;06.апр;10.фев;15.май;24.06.2003
32583;2003;6;25;12.фев;18.мар;25.фев;25.06.2003
32583;2003;6;26;12.сен;16.май;21.апр;26.06.2003
32583;2003;6;27;08.мар;13.фев;20.0;27.06.2003
32583;2003;6;28;9.0;11.июл;19.июн;28.06.2003
32583;2003;6;29;08.апр;11.мар;15.янв;29.06.2003
32583;2003;6;30;07.июн;10.май;16.фев;30.06.2003
32583;2003;7;1;8.0;11.0;15.мар;01.07.2003
32583;2003;7;2;08.авг;16.авг;24.июн;02.07.2003
32583;2003;7;3;13.сен;19.июн;25.май;03.07.2003
32583;2003;7;4;09.июн;15.фев;24.апр;04.07.2003
32583;2003;7;5;08.апр;10.авг;15.фев;05.07.2003
32583;2003;7;6;08.авг;12.фев;19.май;06.07.2003
32583;2003;7;7;08.сен;10.апр;13.янв;07.07.2003
32583;2003;7;8;08.авг;10.май;12.июн;08.07.2003
32583;2003;7;9;09.апр;14.0;21.май;09.07.2003
32583;2003;7;10;13.июл;20.апр;26.сен;10.07.2003
32583;2003;7;11;15.янв;19.май;24.сен;11.07.2003
32583;2003;7;12;14.июл;18.0;23.0;12.07.2003
32583;2003;7;13;12.фев;15.0;19.0;13.07.2003
32583;2003;7;14;11.июн;15.0;18.июн;14.07.2003
32583;2003;7;15;12.янв;12.сен;14.июн;15.07.2003
32583;2003;7;16;11.апр;12.июн;14.мар;16.07.2003
32583;2003;7;17;10.июл;12.авг;16.0;17.07.2003
32583;2003;7;18;10.авг;12.май;15.май;18.07.2003
32583;2003;7;19;11.апр;13.фев;16.мар;19.07.2003
32583;2003;7;20;10.апр;11.июл;12.авг;20.07.2003
32583;2003;7;21;10.мар;11.авг;15.июн;21.07.2003
32583;2003;7;22;10.апр;12.июл;16.июн;22.07.2003
32583;2003;7;23;11.мар;15.июн;20.июл;23.07.2003
32583;2003;7;24;12.сен;16.июл;20.май;24.07.2003
32583;2003;7;25;13.0;17.янв;22.май;25.07.2003
32583;2003;7;26;13.июл;18.0;23.май;26.07.2003
32583;2003;7;27;13.апр;16.сен;22.0;27.07.2003
32583;2003;7;28;13.май;16.апр;20.авг;28.07.2003
32583;2003;7;29;11.сен;13.июл;17.май;29.07.2003
32583;2003;7;30;11.мар;13.фев;18.мар;30.07.2003
32583;2003;7;31;12.мар;13.июн;16.янв;31.07.2003
32583;2003;8;1;11.янв;11.авг;13.мар;01.08.2003
32583;2003;8;2;11.июн;12.май;14.фев;02.08.2003
32583;2003;8;3;11.авг;13.0;15.фев;03.08.2003
32583;2003;8;4;11.фев;12.авг;14.янв;04.08.2003
32583;2003;8;5;10.авг;11.июн;12.авг;05.08.2003
32583;2003;8;6;11.авг;12.авг;14.авг;06.08.2003
32583;2003;8;7;11.июл;13.июл;17.авг;07.08.2003
32583;2003;8;8;11.июл;15.мар;19.0;08.08.2003
32583;2003;8;9;12.0;15.май;20.фев;09.08.2003
32583;2003;8;10;11.апр;12.фев;15.янв;10.08.2003
32583;2003;8;11;10.апр;12.июл;15.0;11.08.2003
32583;2003;8;12;11.янв;13.апр;15.авг;12.08.2003
32583;2003;8;13;11.авг;13.авг;17.янв;13.08.2003
32583;2003;8;14;12.фев;14.фев;18.янв;14.08.2003
32583;2003;8;15;10.сен;12.сен;14.июл;15.08.2003
32583;2003;8;16;09.апр;13.авг;20.июн;16.08.2003
32583;2003;8;17;10.авг;15.май;22.июн;17.08.2003
32583;2003;8;18;13.0;17.0;20.июл;18.08.2003
32583;2003;8;19;11.фев;15.июл;20.июн;19.08.2003
32583;2003;8;20;12.июл;16.апр;20.фев;20.08.2003
32583;2003;8;21;13.апр;16.янв;18.мар;21.08.2003
32583;2003;8;22;12.сен;15.сен;18.июн;22.08.2003
32583;2003;8;23;10.апр;13.май;18.0;23.08.2003
32583;2003;8;24;08.авг;12.фев;15.янв;24.08.2003
32583;2003;8;25;11.июн;14.апр;18.янв;25.08.2003
32583;2003;8;26;12.июн;16.янв;21.май;26.08.2003
32583;2003;8;27;10.0;11.авг;17.июн;27.08.2003
32583;2003;8;28;09.мар;11.фев;14.фев;28.08.2003
32583;2003;8;29;07.сен;11.май;14.апр;29.08.2003
32583;2003;8;30;09.авг;10.июл;12.июн;30.08.2003
32583;2003;8;31;08.мар;09.сен;11.июн;31.08.2003
32583;2003;9;1;09.янв;10.апр;11.авг;01.09.2003
32583;2003;9;2;09.апр;12.май;17.янв;02.09.2003
32583;2003;9;3;10.апр;13.0;16.апр;03.09.2003
32583;2003;9;4;08.мар;10.авг;15.0;04.09.2003
32583;2003;9;5;09.авг;10.сен;12.июл;05.09.2003
32583;2003;9;6;09.июн;11.фев;17.0;06.09.2003
32583;2003;9;7;09.апр;11.мар;16.0;07.09.2003
32583;2003;9;8;09.янв;11.фев;16.0;08.09.2003
32583;2003;9;9;08.мар;11.0;15.июн;09.09.2003
32583;2003;9;10;08.сен;12.сен;18.апр;10.09.2003
32583;2003;9;11;06.авг;09.авг;14.янв;11.09.2003
32583;2003;9;12;08.фев;09.фев;11.мар;12.09.2003
32583;2003;9;13;6.0;9.0;13.фев;13.09.2003
32583;2003;9;14;8.0;10.июл;14.янв;14.09.2003
32583;2003;9;15;09.май;10.сен;12.мар;15.09.2003
32583;2003;9;16;09.сен;10.сен;12.июл;16.09.2003
32583;2003;9;17;09.авг;11.янв;14.июн;17.09.2003
32583;2003;9;18;08.авг;09.июл;11.май;18.09.2003
32583;2003;9;19;07.июн;08.сен;09.сен;19.09.2003
32583;2003;9;20;07.янв;08.янв;10.сен;20.09.2003
32583;2003;9;21;7.0;09.май;11.авг;21.09.2003
32583;2003;9;22;09.апр;11.фев;13.июл;22.09.2003
32583;2003;9;23;06.сен;10.янв;15.май;23.09.2003
32583;2003;9;24;07.сен;11.0;15.май;24.09.2003
32583;2003;9;25;07.фев;10.июл;14.июн;25.09.2003
32583;2003;9;26;08.мар;09.фев;11.май;26.09.2003
32583;2003;9;27;06.мар;08.июн;11.июл;27.09.2003
32583;2003;9;28;06.фев;08.фев;09.июл;28.09.2003
32583;2003;9;29;04.апр;07.авг;13.фев;29.09.2003
32583;2003;9;30;03.мар;07.мар;11.июл;30.09.2003
32583;2003;10;1;06.авг;08.янв;09.мар;01.10.2003
32583;2003;10;2;08.апр;10.фев;13.июн;02.10.2003
32583;2003;10;3;05.июн;8.0;10.мар;03.10.2003
32583;2003;10;4;03.фев;06.июн;11.фев;04.10.2003
32583;2003;10;5;02.июн;06.май;12.янв;05.10.2003
32583;2003;10;6;04.фев;07.май;12.апр;06.10.2003
32583;2003;10;7;03.сен;07.янв;11.мар;07.10.2003
32583;2003;10;8;06.сен;08.мар;11.фев;08.10.2003
32583;2003;10;9;04.июл;06.сен;11.янв;09.10.2003
32583;2003;10;10;05.фев;07.май;10.июл;10.10.2003
32583;2003;10;11;02.апр;05.сен;09.мар;11.10.2003
32583;2003;10;12;03.май;05.авг;07.июл;12.10.2003
32583;2003;10;13;03.май;05.мар;07.мар;13.10.2003
32583;2003;10;14;03.апр;05.янв;06.июл;14.10.2003
32583;2003;10;15;02.июл;05.июл;08.сен;15.10.2003
32583;2003;10;16;01.мар;04.июн;09.апр;16.10.2003
32583;2003;10;17;0.7;03.янв;05.авг;17.10.2003
32583;2003;10;18;04.фев;6.0;09.июл;18.10.2003
32583;2003;10;19;03.мар;06.мар;10.0;19.10.2003
32583;2003;10;20;05.янв;06.апр;07.июн;20.10.2003
32583;2003;10;21;03.авг;06.фев;09.июл;21.10.2003
32583;2003;10;22;2.0;05.мар;10.фев;22.10.2003
32583;2003;10;23;03.фев;05.янв;07.июн;23.10.2003
32583;2003;10;24;6.0;7.0;07.июл;24.10.2003
32583;2003;10;25;05.апр;06.сен;07.июл;25.10.2003
32583;2003;10;26;06.сен;8.0;10.апр;26.10.2003
32583;2003;10;27;05.июл;07.мар;10.фев;27.10.2003
32583;2003;10;28;04.мар;06.апр;08.сен;28.10.2003
32583;2003;10;29;4.0;06.сен;11.янв;29.10.2003
32583;2003;10;30;4.0;06.мар;08.июн;30.10.2003
32583;2003;10;31;04.сен;07.янв;08.фев;31.10.2003
32583;2003;11;1;02.фев;4.0;06.июл;01.11.2003
32583;2003;11;2;0.0;01.июн;03.апр;02.11.2003
32583;2003;11;3;0.6;02.май;05.июл;03.11.2003
32583;2003;11;4;01.авг;03.сен;06.сен;04.11.2003
32583;2003;11;5;0.4;02.июл;05.мар;05.11.2003
32583;2003;11;6;-2.0;-0.5;0.7;06.11.2003
32583;2003;11;7;-3.5;-2.2;-0.4;07.11.2003
32583;2003;11;8;-6.2;-3.7;0.0;08.11.2003
32583;2003;11;9;-4.0;-1.1;02.июн;09.11.2003
32583;2003;11;10;-0.9;01.фев;04.фев;10.11.2003
32583;2003;11;11;0.0;01.май;03.мар;11.11.2003
32583;2003;11;12;-3.6;-1.4;0.4;12.11.2003
32583;2003;11;13;-1.9;-0.7;01.фев;13.11.2003
32583;2003;11;14;-5.4;-2.1;02.янв;14.11.2003
32583;2003;11;15;-5.3;-2.7;01.янв;15.11.2003
32583;2003;11;16;-4.9;-2.8;0.8;16.11.2003
32583;2003;11;17;0.0;4.0;06.мар;17.11.2003
32583;2003;11;18;-0.7;01.апр;03.апр;18.11.2003
32583;2003;11;19;-2.9;-1.0;01.фев;19.11.2003
32583;2003;11;20;-4.7;-3.6;-1.2;20.11.2003
32583;2003;11;21;-5.3;-3.4;-1.4;21.11.2003
32583;2003;11;22;-4.0;-1.7;02.июл;22.11.2003
32583;2003;11;23;-2.9;-0.7;1.0;23.11.2003
32583;2003;11;24;-2.5;-0.6;3.0;24.11.2003
32583;2003;11;25;-3.8;-1.5;0.8;25.11.2003
32583;2003;11;26;-2.1;01.июл;03.сен;26.11.2003
32583;2003;11;27;-5.9;-4.9;-0.4;27.11.2003
32583;2003;11;28;-5.9;-4.4;-2.4;28.11.2003
32583;2003;11;29;-6.3;-4.5;-2.5;29.11.2003
32583;2003;11;30;-6.6;-5.6;-4.3;30.11.2003
32583;2003;12;1;-4.8;-1.6;1.0;01.12.2003
32583;2003;12;2;-6.4;-2.9;0.4;02.12.2003
32583;2003;12;3;-6.5;-3.8;0.4;03.12.2003
32583;2003;12;4;-1.8;-0.6;02.апр;04.12.2003
32583;2003;12;5;0.2;01.янв;02.фев;05.12.2003
32583;2003;12;6;-3.8;-2.2;1.0;06.12.2003
32583;2003;12;7;-7.3;-6.3;-3.7;07.12.2003
32583;2003;12;8;-7.3;-5.4;-3.9;08.12.2003
32583;2003;12;9;-4.8;-3.7;-2.3;09.12.2003
32583;2003;12;10;-8.0;-5.2;-2.1;10.12.2003
32583;2003;12;11;-6.6;-5.3;-3.8;11.12.2003
32583;2003;12;12;-7.5;-6.5;-5.2;12.12.2003
32583;2003;12;13;-9.6;-6.2;-3.6;13.12.2003
32583;2003;12;14;-4.5;-1.9;0.1;14.12.2003
32583;2003;12;15;-5.8;-4.1;-1.6;15.12.2003
32583;2003;12;16;-8.5;-7.4;-5.4;16.12.2003
32583;2003;12;17;-9.3;-6.8;-4.7;17.12.2003
32583;2003;12;18;-5.5;-2.8;-1.5;18.12.2003
32583;2003;12;19;-5.0;-4.2;-3.1;19.12.2003
32583;2003;12;20;-4.9;-3.5;-2.4;20.12.2003
32583;2003;12;21;-7.3;-5.7;-3.3;21.12.2003
32583;2003;12;22;-7.4;-5.3;-2.9;22.12.2003
32583;2003;12;23;-7.7;-5.9;-4.1;23.12.2003
32583;2003;12;24;-4.3;-3.5;-2.4;24.12.2003
32583;2003;12;25;-6.3;-4.7;-3.7;25.12.2003
32583;2003;12;26;-6.0;-4.4;-2.7;26.12.2003
32583;2003;12;27;-8.8;-6.4;-4.0;27.12.2003
32583;2003;12;28;-9.0;-6.7;-4.8;28.12.2003
32583;2003;12;29;-8.2;-6.3;-4.5;29.12.2003
32583;2003;12;30;-9.8;-8.5;-6.4;30.12.2003
32583;2003;12;31;-8.4;-7.5;-6.6;31.12.2003
32583;2004;1;1;-10.1;-8.8;-6.9;01.01.2004
32583;2004;1;2;-12.3;-10.6;-8.4;02.01.2004
32583;2004;1;3;-13.4;-11.5;-9.3;03.01.2004
32583;2004;1;4;-15.4;-12.9;-9.3;04.01.2004
32583;2004;1;5;-10.1;-3.2;01.мар;05.01.2004
32583;2004;1;6;-0.1;1.0;02.янв;06.01.2004
32583;2004;1;7;-1.2;0.2;01.фев;07.01.2004
32583;2004;1;8;-6.3;-3.7;-0.8;08.01.2004
32583;2004;1;9;-7.9;-5.2;-3.1;09.01.2004
32583;2004;1;10;-7.5;-5.8;-3.8;10.01.2004
32583;2004;1;11;-8.0;-6.4;-4.5;11.01.2004
32583;2004;1;12;-12.2;-9.6;-6.9;12.01.2004
32583;2004;1;13;-12.7;-10.2;-8.1;13.01.2004
32583;2004;1;14;-14.8;-11.7;-9.2;14.01.2004
32583;2004;1;15;-11.1;-6.7;-2.5;15.01.2004
32583;2004;1;16;-6.2;-3.8;-1.2;16.01.2004
32583;2004;1;17;-8.6;-6.3;-3.8;17.01.2004
32583;2004;1;18;-4.9;-3.6;-2.1;18.01.2004
32583;2004;1;19;-3.0;0.1;03.июл;19.01.2004
32583;2004;1;20;-1.8;0.1;02.апр;20.01.2004
32583;2004;1;21;-4.5;-2.7;-1.2;21.01.2004
32583;2004;1;22;-7.5;-5.8;-3.8;22.01.2004
32583;2004;1;23;-10.1;-8.5;-4.7;23.01.2004
32583;2004;1;24;-7.5;-3.5;-0.6;24.01.2004
32583;2004;1;25;-8.4;-5.9;-1.7;25.01.2004
32583;2004;1;26;-9.9;-8.3;-6.7;26.01.2004
32583;2004;1;27;-7.4;-5.6;-3.2;27.01.2004
32583;2004;1;28;-3.8;-2.4;-1.5;28.01.2004
32583;2004;1;29;-3.6;-2.4;-1.4;29.01.2004
32583;2004;1;30;-4.4;-2.6;-0.8;30.01.2004
32583;2004;1;31;-4.1;-1.8;2.0;31.01.2004
32583;2004;2;1;-4.3;-2.6;-0.1;01.02.2004
32583;2004;2;2;-5.6;-4.3;-2.4;02.02.2004
32583;2004;2;3;-6.1;-5.0;-3.6;03.02.2004
32583;2004;2;4;-4.9;-3.3;-1.9;04.02.2004
32583;2004;2;5;-2.9;-1.5;0.1;05.02.2004
32583;2004;2;6;-3.1;-1.1;01.июл;06.02.2004
32583;2004;2;7;-1.3;-0.4;0.9;07.02.2004
32583;2004;2;8;-2.5;-1.3;0.9;08.02.2004
32583;2004;2;9;-3.1;-1.4;1.0;09.02.2004
32583;2004;2;10;-9.4;-5.2;-1.2;10.02.2004
32583;2004;2;11;-6.6;-4.9;-2.5;11.02.2004
32583;2004;2;12;-10.5;-7.6;-4.9;12.02.2004
32583;2004;2;13;-12.4;-9.8;-6.9;13.02.2004
32583;2004;2;14;-8.7;-7.6;-5.6;14.02.2004
32583;2004;2;15;-10.4;-8.0;-4.1;15.02.2004
32583;2004;2;16;-10.2;-7.4;-2.6;16.02.2004
32583;2004;2;17;-3.5;-0.7;01.июл;17.02.2004
32583;2004;2;18;0.6;01.июл;03.мар;18.02.2004
32583;2004;2;19;-1.5;01.фев;02.авг;19.02.2004
32583;2004;2;20;-7.6;-4.8;-1.1;20.02.2004
32583;2004;2;21;-6.4;-4.5;-2.5;21.02.2004
32583;2004;2;22;-10.4;-8.8;-6.2;22.02.2004
32583;2004;2;23;-10.6;-9.2;-5.7;23.02.2004
32583;2004;2;24;-8.3;-2.6;01.янв;24.02.2004
32583;2004;2;25;-1.5;-0.5;2.0;25.02.2004
32583;2004;2;26;-3.2;-1.5;-0.5;26.02.2004
32583;2004;2;27;-7.2;-5.0;-2.1;27.02.2004
32583;2004;2;28;-2.5;-1.0;01.янв;28.02.2004
32583;2004;2;29;-6.4;-3.7;-0.7;29.02.2004
32583;2004;3;1;-6.9;-2.8;01.сен;01.03.2004
32583;2004;3;2;-4.6;-2.6;0.4;02.03.2004
32583;2004;3;3;-3.9;-1.7;02.апр;03.03.2004
32583;2004;3;4;-4.9;-1.9;03.мар;04.03.2004
32583;2004;3;5;-5.4;-3.0;-0.1;05.03.2004
32583;2004;3;6;-8.3;-5.1;-2.9;06.03.2004
32583;2004;3;7;-5.9;-2.7;-0.1;07.03.2004
32583;2004;3;8;-2.0;-0.8;01.янв;08.03.2004
32583;2004;3;9;-4.9;-2.5;0.8;09.03.2004
32583;2004;3;10;-5.8;-3.5;-0.4;10.03.2004
32583;2004;3;11;-6.6;-4.4;0.6;11.03.2004
32583;2004;3;12;-4.8;-3.1;0.2;12.03.2004
32583;2004;3;13;-5.1;-2.5;01.авг;13.03.2004
32583;2004;3;14;-6.9;-3.6;-1.5;14.03.2004
32583;2004;3;15;-2.9;-1.3;03.май;15.03.2004
32583;2004;3;16;-3.7;-1.1;04.мар;16.03.2004
32583;2004;3;17;-7.7;-4.0;0.9;17.03.2004
32583;2004;3;18;-1.9;-0.5;01.янв;18.03.2004
32583;2004;3;19;-0.6;0.6;01.апр;19.03.2004
32583;2004;3;20;-1.9;-1.0;0.7;20.03.2004
32583;2004;3;21;-2.6;-2.0;-1.1;21.03.2004
32583;2004;3;22;-3.3;-2.3;-0.5;22.03.2004
32583;2004;3;23;-5.4;-2.4;0.5;23.03.2004
32583;2004;3;24;-8.1;-4.1;-1.0;24.03.2004
32583;2004;3;25;-7.4;-3.8;-0.1;25.03.2004
32583;2004;3;26;-5.9;-2.5;01.янв;26.03.2004
32583;2004;3;27;-7.8;-3.4;0.2;27.03.2004
32583;2004;3;28;-2.8;-0.4;2.0;28.03.2004
32583;2004;3;29;-0.8;0.5;02.сен;29.03.2004
32583;2004;3;30;-1.0;0.9;04.сен;30.03.2004
32583;2004;3;31;-3.1;-0.9;03.фев;31.03.2004
32583;2004;4;1;-2.2;-0.8;01.май;01.04.2004
32583;2004;4;2;-0.4;01.апр;04.авг;02.04.2004
32583;2004;4;3;-0.9;01.апр;05.авг;03.04.2004
32583;2004;4;4;-3.4;-1.8;0.2;04.04.2004
32583;2004;4;5;-2.5;-1.1;01.авг;05.04.2004
32583;2004;4;6;-3.6;-0.6;03.июл;06.04.2004
32583;2004;4;7;-4.1;-0.9;02.авг;07.04.2004
32583;2004;4;8;-2.0;-0.6;01.мар;08.04.2004
32583;2004;4;9;-2.1;0.4;02.сен;09.04.2004
32583;2004;4;10;-2.0;-0.1;02.янв;10.04.2004
32583;2004;4;11;-1.6;1.0;04.фев;11.04.2004
32583;2004;4;12;-0.5;02.июл;07.фев;12.04.2004
32583;2004;4;13;0.2;02.июл;06.апр;13.04.2004
32583;2004;4;14;0.5;03.фев;07.апр;14.04.2004
32583;2004;4;15;-1.3;01.фев;05.сен;15.04.2004
32583;2004;4;16;-1.3;01.янв;04.июл;16.04.2004
32583;2004;4;17;-1.4;01.июн;05.апр;17.04.2004
32583;2004;4;18;-1.1;01.мар;05.фев;18.04.2004
32583;2004;4;19;-1.8;01.июн;06.янв;19.04.2004
32583;2004;4;20;-1.5;01.май;06.мар;20.04.2004
32583;2004;4;21;-0.5;0.4;01.мар;21.04.2004
32583;2004;4;22;-0.6;0.5;2.0;22.04.2004
32583;2004;4;23;0.5;02.апр;4.0;23.04.2004
32583;2004;4;24;-0.6;0.4;02.янв;24.04.2004
32583;2004;4;25;-1.1;01.фев;04.мар;25.04.2004
32583;2004;4;26;-0.6;0.7;01.авг;26.04.2004
32583;2004;4;27;-2.2;-0.4;02.мар;27.04.2004
32583;2004;4;28;-1.5;01.янв;04.апр;28.04.2004
32583;2004;4;29;-1.7;01.сен;05.янв;29.04.2004
32583;2004;4;30;-1.0;2.0;04.июл;30.04.2004
32583;2004;5;1;01.мар;4.0;07.июн;01.05.2004
32583;2004;5;2;02.апр;04.янв;06.авг;02.05.2004
32583;2004;5;3;0.6;02.май;05.апр;03.05.2004
32583;2004;5;4;0.0;02.янв;7.0;04.05.2004
32583;2004;5;5;01.апр;02.сен;05.авг;05.05.2004
32583;2004;5;6;01.апр;03.янв;04.июл;06.05.2004
32583;2004;5;7;01.фев;03.июн;06.апр;07.05.2004
32583;2004;5;8;01.янв;03.май;08.мар;08.05.2004
32583;2004;5;9;01.июл;03.сен;8.0;09.05.2004
32583;2004;5;10;1.0;04.фев;08.авг;10.05.2004
32583;2004;5;11;02.сен;6.0;11.апр;11.05.2004
32583;2004;5;12;01.май;03.авг;06.апр;12.05.2004
32583;2004;5;13;02.апр;06.май;12.мар;13.05.2004
32583;2004;5;14;0.9;03.янв;09.июл;14.05.2004
32583;2004;5;15;0.4;02.июл;08.апр;15.05.2004
32583;2004;5;16;01.май;04.июн;10.фев;16.05.2004
32583;2004;5;17;02.мар;6.0;10.май;17.05.2004
32583;2004;5;18;0.6;03.янв;07.авг;18.05.2004
32583;2004;5;19;1.0;02.июл;06.июл;19.05.2004
32583;2004;5;20;01.июн;03.авг;07.сен;20.05.2004
32583;2004;5;21;1.0;5.0;10.июл;21.05.2004
32583;2004;5;22;01.фев;06.авг;12.июн;22.05.2004
32583;2004;5;23;04.янв;08.авг;15.май;23.05.2004
32583;2004;5;24;05.фев;9.0;13.0;24.05.2004
32583;2004;5;25;6.0;07.июл;11.июл;25.05.2004
32583;2004;5;26;05.июн;07.сен;13.0;26.05.2004
32583;2004;5;27;04.июл;07.май;10.апр;27.05.2004
32583;2004;5;28;08.фев;12.янв;17.янв;28.05.2004
32583;2004;5;29;07.сен;10.фев;15.фев;29.05.2004
32583;2004;5;30;05.мар;05.июл;8.0;30.05.2004
32583;2004;5;31;04.янв;06.апр;08.июл;31.05.2004
32583;2004;6;1;05.май;08.апр;13.0;01.06.2004
32583;2004;6;2;05.янв;08.апр;14.май;02.06.2004
32583;2004;6;3;05.сен;06.июл;07.июл;03.06.2004
32583;2004;6;4;04.авг;06.май;10.май;04.06.2004
32583;2004;6;5;03.июн;07.мар;12.май;05.06.2004
32583;2004;6;6;04.фев;04.июл;06.сен;06.06.2004
32583;2004;6;7;04.апр;05.авг;09.мар;07.06.2004
32583;2004;6;8;04.май;6.0;10.фев;08.06.2004
32583;2004;6;9;05.янв;10.авг;17.фев;09.06.2004
32583;2004;6;10;07.май;12.мар;16.сен;10.06.2004
32583;2004;6;11;05.июн;09.авг;14.апр;11.06.2004
32583;2004;6;12;05.фев;09.авг;16.0;12.06.2004
32583;2004;6;13;06.фев;08.янв;13.фев;13.06.2004
32583;2004;6;14;05.сен;06.июл;09.мар;14.06.2004
32583;2004;6;15;05.сен;08.апр;12.май;15.06.2004
